pc11_s_id,pc11_d_id,d_name,year,footprint_m2,volume_m3,mean_height_m
18,322,Kamrup Metropolitan,2022,3.212237624342524e8,4.3509424825607544e8,1.3544896086108509
18,322,Kamrup Metropolitan,2023,3.260583044927121e8,4.4249461044307095e8,1.3571027155143702
18,323,Nalbari,2016,3.137754727238894e8,1.755774546785228e8,0.5595639874408678
18,323,Nalbari,2017,3.223628130819469e8,1.7515745424243638e8,0.5433550246315481
18,323,Nalbari,2018,3.219193752043735e8,1.6278091689162132e8,0.5056574081267347
18,323,Nalbari,2019,3.30173334761152e8,1.866124452020063e8,0.565195385438991
18,323,Nalbari,2020,3.3444945644198453e8,1.8268802848003596e8,0.5462350886245977
18,323,Nalbari,2021,3.4419569029919195e8,1.8457384098342344e8,0.5362468101299662
18,323,Nalbari,2022,3.509463852930759e8,1.9546554456756485e8,0.5569669691976774
18,323,Nalbari,2023,3.572296823376187e8,1.896226813887012e8,0.5308144612952076
18,324,Baksa,2016,5.736269479398246e8,2.5098973079318938e8,0.43754870947854957
18,324,Baksa,2017,5.85558531226907e8,2.5617253924417228e8,0.43748408670166583
18,324,Baksa,2018,5.920843181262103e8,2.391814915727713e8,0.40396525334384337
18,324,Baksa,2019,6.035010154056563e8,2.713914672823557e8,0.44969512951015345
18,324,Baksa,2020,6.105716872432482e8,2.702867963831511e8,0.4426782342356966
18,324,Baksa,2021,6.256068414121858e8,2.7950030492872643e8,0.4467667014283425
18,324,Baksa,2022,6.394681930606042e8,2.7695134515296155e8,0.433096357502044
18,324,Baksa,2023,6.495142328688533e8,2.628933763510985e8,0.40475383455404684
18,325,Darrang,2016,4.1534972140629977e8,2.171270341746342e8,0.5227571441229837
18,325,Darrang,2017,4.216056749777688e8,2.0989021703326848e8,0.49783536961246067
18,325,Darrang,2018,4.2826707053318393e8,2.0097974350851247e8,0.4692860071130304
18,325,Darrang,2019,4.3185279829403335e8,2.1489223545870322e8,0.4976052865874697
18,325,Darrang,2020,4.3400565139793587e8,2.1221388385859963e8,0.4889657154810241
18,325,Darrang,2021,4.4688657217178696e8,2.2047917653944924e8,0.49336719934985024
18,325,Darrang,2022,4.5219525166351485e8,2.24046845402492e8,0.4954648342243287
18,325,Darrang,2023,4.6120109718849945e8,2.2215285770338607e8,0.4816832810191452
18,326,Udalguri,2016,4.96437181264296e8,2.0931035783610454e8,0.42162506302015024
18,326,Udalguri,2017,4.994657624039445e8,2.0729313818477625e8,0.41502972533506166
18,326,Udalguri,2018,5.060458886711665e8,2.0227226007106638e8,0.3997113001001078
18,326,Udalguri,2019,5.1503222961905634e8,2.1363397672673044e8,0.4147972970249742
18,326,Udalguri,2020,5.2320849783019686e8,2.1426788699452522e8,0.4095267716084844
18,326,Udalguri,2021,5.395508877661994e8,2.2336647996810335e8,0.4139859372539732
18,326,Udalguri,2022,5.447075201212201e8,2.27708992642198e8,0.4180390103509554
18,326,Udalguri,2023,5.518356513122779e8,2.2352279533279067e8,0.40505319799699113
19,327,Darjiling,2016,6.204707816360908e8,4.156656902224899e8,0.6699198455831236
19,327,Darjiling,2017,6.208670224434206e8,4.07698695841052e8,0.6566602526843104
19,327,Darjiling,2018,6.33644913731905e8,4.0739375339248186e8,0.6429369897299453
19,327,Darjiling,2019,6.413010617586551e8,4.0517050946205115e8,0.6317945402288007
19,327,Darjiling,2020,6.472557413907552e8,4.4093596143251634e8,0.6812391659671947
19,327,Darjiling,2021,6.53117989396316e8,4.371111192926257e8,0.669268227777116
19,327,Darjiling,2022,6.486394707842638e8,3.86298494889251e8,0.5955519395422871
19,327,Darjiling,2023,6.669284485450444e8,4.577301617240982e8,0.6863257411236118
19,328,Jalpaiguri,2016,1.4096371826740732e9,8.233703969102883e8,0.5841009353544149
19,328,Jalpaiguri,2017,1.4093773103179455e9,7.99668432491856e8,0.5673913058182102
19,328,Jalpaiguri,2018,1.441463810778642e9,8.194335131214175e8,0.5684731777475429
19,328,Jalpaiguri,2019,1.4609755909913409e9,8.265026499279828e8,0.5657196841784069
19,328,Jalpaiguri,2020,1.4757849587299054e9,8.884406167400708e8,0.6020122454051052
19,328,Jalpaiguri,2021,1.4944578402062232e9,8.693278631195649e8,0.5817011626099834
19,328,Jalpaiguri,2022,1.4958978344482844e9,7.533218332366785e8,0.503591766689413
19,328,Jalpaiguri,2023,1.5084362724397137e9,7.880418840298892e8,0.5224230538790522
19,329,Koch Bihar,2016,1.2403619273736446e9,5.974307841959444e8,0.4816584345352736
19,329,Koch Bihar,2017,1.2500421841182747e9,6.180761435854602e8,0.49444422871330873
19,329,Koch Bihar,2018,1.276434125823698e9,5.799066986921912e8,0.45431776459123624
19,329,Koch Bihar,2019,1.291190010871798e9,6.211821841784092e8,0.48109277406738415
19,329,Koch Bihar,2020,1.3035595084496632e9,6.288842581225284e8,0.4824361711499209
19,329,Koch Bihar,2021,1.313759592689453e9,6.102746848148936e8,0.46452538821472994
19,329,Koch Bihar,2022,1.3038584513538947e9,5.542042212455592e8,0.42504937608072957
19,329,Koch Bihar,2023,1.3096652545315409e9,5.492456841295708e8,0.4193786788105886
19,330,Uttar Dinajpur,2016,7.02989637789828e8,4.3301658057144505e8,0.6159643859514521
19,330,Uttar Dinajpur,2017,7.24972047251934e8,4.734635692714577e8,0.6530783787680644
19,330,Uttar Dinajpur,2018,7.54268367705281e8,4.2449728531072074e8,0.5627934346526734
19,330,Uttar Dinajpur,2019,7.770615939293852e8,4.6231974072807944e8,0.5949589380556779
19,330,Uttar Dinajpur,2020,7.835755392072529e8,4.615323140359464e8,0.5890080674326318
19,330,Uttar Dinajpur,2021,7.981912582434051e8,4.764232619894882e8,0.59687857649301
19,330,Uttar Dinajpur,2022,8.033478548215877e8,3.572626133763576e8,0.4447172059178532
19,330,Uttar Dinajpur,2023,8.117161167127182e8,3.9059937302145827e8,0.48120194360967555
19,331,Dakshin Dinajpur,2016,4.596589986666743e8,2.811296375054499e8,0.6116047729314954
19,331,Dakshin Dinajpur,2017,4.6163440834265476e8,2.960293200949555e8,0.641263551297553
19,331,Dakshin Dinajpur,2018,4.828512701885225e8,2.6192905613023996e8,0.5424632227393198
19,331,Dakshin Dinajpur,2019,4.9850382824148285e8,2.8275533882517606e8,0.5672079587084035
19,331,Dakshin Dinajpur,2020,4.976244343243222e8,2.708961783306698e8,0.5443787717106264
19,331,Dakshin Dinajpur,2021,5.065924178741191e8,2.8524233504268676e8,0.563060805844049
19,331,Dakshin Dinajpur,2022,5.1523122031215537e8,2.5160084414979795e8,0.4883260839616131
19,331,Dakshin Dinajpur,2023,5.167121725038948e8,2.4700520538046938e8,0.4780324879584824
19,332,Maldah,2016,7.709903627892578e8,5.1660177312402654e8,0.6700495856460327
19,332,Maldah,2017,7.926889905429113e8,5.907620475086964e8,0.7452633435770118
19,332,Maldah,2018,8.349160930234909e8,5.388572321377198e8,0.6454028574133122
19,332,Maldah,2019,8.446986938908393e8,5.80806149534767e8,0.6875897331620887
19,332,Maldah,2020,8.46670118317559e8,5.970270914598637e8,0.7051472333123463
19,332,Maldah,2021,8.659741909882199e8,6.351663780118375e8,0.7334703327439903
19,332,Maldah,2022,8.733484367815487e8,4.756638055822691e8,0.5446437934155794
19,332,Maldah,2023,8.71030678483521e8,5.2492032714495146e8,0.6026427542814525
19,333,Murshidabad,2016,1.112671992985336e9,8.362386750289557e8,0.7515590221564753
19,333,Murshidabad,2017,1.1549024742658892e9,8.846703740488567e8,0.7660130563069364
19,333,Murshidabad,2018,1.1865879985408735e9,9.135659540926802e8,0.7699099900016486
19,333,Murshidabad,2019,1.212246754422488e9,9.439785578088884e8,0.778701658193837
19,333,Murshidabad,2020,1.231784110408425e9,9.871974076853563e8,0.8014370370129464
19,333,Murshidabad,2021,1.2617832751108913e9,1.1118635880958538e9,0.8811842810312557
19,333,Murshidabad,2022,1.2824861004677427e9,7.65790494517091e8,0.5971140694918996
19,333,Murshidabad,2023,1.2988453122057865e9,8.606864230615659e8,0.6626550636733564
19,334,Birbhum,2016,7.190884389510072e8,5.422489197529954e8,0.7540782056571761
19,334,Birbhum,2017,7.599458371661838e8,5.635821840200925e8,0.7416083574083046
19,334,Birbhum,2018,7.8541153588264e8,5.501265676604439e8,0.7004309747528924
19,334,Birbhum,2019,8.059240316945351e8,5.726849264003154e8,0.7105941799454579
19,334,Birbhum,2020,8.240628705342598e8,5.997617669798462e8,0.7278106906952454
19,334,Birbhum,2021,8.347769801490312e8,6.058806283107766e8,0.7257993963880147
19,334,Birbhum,2022,8.279421779534391e8,4.2822744920860636e8,0.5172190288301614
19,334,Birbhum,2023,8.427291777411495e8,4.8016478285362023e8,0.5697735352425478
19,335,Barddhaman,2016,1.4682057054396367e9,1.3822966514601986e9,0.9414870452681467
19,335,Barddhaman,2017,1.5235725261527696e9,1.3998770592627861e9,0.9188122227418136
19,335,Barddhaman,2018,1.5542109665101066e9,1.33697367764894e9,0.8602266400494132
19,335,Barddhaman,2019,1.5785857864716074e9,1.4155963995819795e9,0.8967497437982541
19,335,Barddhaman,2020,1.5986003624767962e9,1.435575981325804e9,0.8980205528676286
19,335,Barddhaman,2021,1.6101317238209598e9,1.5198316110969684e9,0.9439175619062379
19,335,Barddhaman,2022,1.615627629537309e9,1.0925499971522887e9,0.676238742874915
19,335,Barddhaman,2023,1.6300180019739313e9,1.15309328410427e9,0.7074113799405212
19,336,Nadia,2016,9.784996630973612e8,7.152734860130092e8,0.7309900176652786
19,336,Nadia,2017,1.0107690497060622e9,7.330903692790592e8,0.7252797951146667
19,336,Nadia,2018,1.0307568820561047e9,7.164450062939354e8,0.6950669151631615
19,336,Nadia,2019,1.0410615942743107e9,7.802620153940449e8,0.749486888850164
19,336,Nadia,2020,1.0571032591090417e9,8.227573447579942e8,0.778313128512572
19,336,Nadia,2021,1.082516045321871e9,9.146096147700988e8,0.8448924325164644
19,336,Nadia,2022,1.0929279370895412e9,6.211880435070502e8,0.5683705415759334
19,336,Nadia,2023,1.1009571877021904e9,6.613631059288386e8,0.6007164613813646
19,337,North Twenty Four Parganas,2016,1.5592051987386675e9,1.4654218681250005e9,0.9398518356085948
19,337,North Twenty Four Parganas,2017,1.6094586976223881e9,1.4905329407279882e9,0.9261082269025692
19,337,North Twenty Four Parganas,2018,1.6393279933376148e9,1.4145196351633778e9,0.862865540582556
19,337,North Twenty Four Parganas,2019,1.6499165197117605e9,1.5129708141643832e9,0.9169984033063069
19,337,North Twenty Four Parganas,2020,1.6669852142950096e9,1.7034983440799286e9,1.0219036914495734
19,337,North Twenty Four Parganas,2021,1.6978543753619215e9,1.7202750569611955e9,1.0132053030722936
19,337,North Twenty Four Parganas,2022,1.7035278125400198e9,1.387374736142735e9,0.8144127298245343
19,337,North Twenty Four Parganas,2023,1.6938345395628443e9,1.4134195775946138e9,0.8344496139271066
19,338,Hugli,2016,1.0039545247291324e9,9.855370209809003e8,0.9816550418424568
19,338,Hugli,2017,1.0252876436976142e9,9.440408495525095e8,0.9207570727643856
19,338,Hugli,2018,1.0542525160717794e9,9.112634921078907e8,0.864369283654474
19,338,Hugli,2019,1.0591435425998011e9,9.787855004789127e8,0.9241292243319169
19,338,Hugli,2020,1.0722257206182482e9,1.0156534965486915e9,0.9472385123936992
19,338,Hugli,2021,1.0846099846014934e9,1.1097034377684247e9,1.023135923072063
19,338,Hugli,2022,1.091663060819091e9,8.188004765192081e8,0.7500487154936339
19,338,Hugli,2023,1.0972819247243414e9,8.366121606381868e8,0.7624404829673651
19,339,Bankura,2016,8.873317792294389e8,5.87419044891548e8,0.6620060935963143
19,339,Bankura,2017,9.139658627663758e8,5.902767240176628e8,0.6458411063964945
19,339,Bankura,2018,9.535803144478744e8,6.076188239287604e8,0.6371973233115381
19,339,Bankura,2019,9.779139557975262e8,6.352650381229163e8,0.6496124064461616
19,339,Bankura,2020,9.901911142889477e8,6.290272319363948e8,0.635258409067927
19,339,Bankura,2021,1.0101925769313419e9,6.6768019963269e8,0.6609434823416537
19,339,Bankura,2022,1.0152530804110718e9,4.873837405673857e8,0.4800613265512536
19,339,Bankura,2023,1.0141096402975949e9,5.0280957629211724e8,0.4958138216145599
19,340,Puruliya,2016,6.374657646277152e8,4.06785913831838e8,0.6381298203040033
19,340,Puruliya,2017,6.577865902177658e8,3.632261430238453e8,0.5521945087138311
19,340,Puruliya,2018,7.061386697990463e8,4.361794657972569e8,0.6176966146343258
19,340,Puruliya,2019,7.214899871564033e8,4.6304763626027185e8,0.6417935723339334
19,340,Puruliya,2020,7.495740401960057e8,4.552073240535267e8,0.6072880057779146
19,340,Puruliya,2021,7.854372579426278e8,4.8427228628240556e8,0.6165639347831641
19,340,Puruliya,2022,7.848628394583293e8,4.209310613016229e8,0.5363116205019047
19,340,Puruliya,2023,7.7570638636569e8,3.9457221586910665e8,0.508661811742638
19,341,Haora,2016,6.6723937849946e8,7.923991701031654e8,1.1875785447273428
19,341,Haora,2017,6.77650948955756e8,7.600766342423828e8,1.1216344275967485
19,341,Haora,2018,6.976513780684397e8,7.43428801150365e8,1.065616473386274
19,341,Haora,2019,6.939117533980545e8,7.571996768588002e8,1.0912045705391609
19,341,Haora,2020,6.988537815747663e8,8.301253829918402e8,1.187838436133625
19,341,Haora,2021,7.136978403544042e8,8.867153657165192e8,1.242424056203111
19,341,Haora,2022,7.214369905039562e8,7.286188945614648e8,1.009954998360275
19,341,Haora,2023,7.174514321291782e8,7.110339148508078e8,0.9910551195649229
19,342,Kolkata,2016,1.7103642469404483e8,7.052853810817567e8,4.1235975456303695
19,342,Kolkata,2017,1.7103308726278338e8,6.623578719752656e8,3.872688510601387
19,342,Kolkata,2018,1.7192821453261715e8,6.66619694572414e8,3.877314124296609
19,342,Kolkata,2019,1.7192278282423022e8,6.551431331518804e8,3.8106824609841454
19,342,Kolkata,2020,1.720961690163258e8,7.129404978574792e8,4.142686626509661
19,342,Kolkata,2021,1.722586837689606e8,7.2488321887533e8,4.20810842748322
19,342,Kolkata,2022,1.7267253397875687e8,6.306113428767476e8,3.652065145197492
19,342,Kolkata,2023,1.7233618566889936e8,6.455663829684131e8,3.7459711694484557
19,343,South Twenty Four Parganas,2016,2.2004657400385723e9,1.2637913361424184e9,0.5743290218734627
19,343,South Twenty Four Parganas,2017,2.268737567888089e9,1.2305127626055493e9,0.5423777434738751
19,343,South Twenty Four Parganas,2018,2.3459551277822413e9,1.1881859786669626e9,0.5064828242431982
19,343,South Twenty Four Parganas,2019,2.371901301754668e9,1.2409033051370945e9,0.5231681875713411
19,343,South Twenty Four Parganas,2020,2.3674985158816295e9,1.4179130715081937e9,0.5989076918091242
19,343,South Twenty Four Parganas,2021,2.423726895567506e9,1.4113000482258425e9,0.5822850960670601
19,343,South Twenty Four Parganas,2022,2.4185660891000795e9,1.0709578693743942e9,0.44280694838191714
19,343,South Twenty Four Parganas,2023,2.411685268393892e9,1.0734633114902879e9,0.44510920457095193
19,344,Paschim Medinipur,2016,1.742936692473078e9,9.262607457442317e8,0.5314368271345226
19,344,Paschim Medinipur,2017,1.8152698587448711e9,9.542672702316763e8,0.5256889302902235
19,344,Paschim Medinipur,2018,1.8841695806768956e9,9.274265356749208e8,0.49222031030866076
19,344,Paschim Medinipur,2019,1.9104834960705655e9,9.743375476187361e8,0.5099952706331822
19,344,Paschim Medinipur,2020,1.9436415851630669e9,1.0130831177837266e9,0.5212293899848471
19,344,Paschim Medinipur,2021,1.959148390606568e9,1.1323308620675955e9,0.5779709528368174
19,344,Paschim Medinipur,2022,1.9503293186411996e9,8.929779176210965e8,0.45786006962313264
19,344,Paschim Medinipur,2023,1.9568639569146523e9,8.925163366743984e8,0.4560952403056219
19,345,Purba Medinipur,2016,1.6988344238843293e9,8.430836189698241e8,0.496271800898725
19,345,Purba Medinipur,2017,1.7489362987573261e9,8.621798753055058e8,0.49297385840645624
19,345,Purba Medinipur,2018,1.803491311528301e9,7.917474414398047e8,0.4390081817299514
19,345,Purba Medinipur,2019,1.8003031284079883e9,8.190239437703855e8,0.45493668863123626
19,345,Purba Medinipur,2020,1.8284299903842297e9,9.353435407713318e8,0.5115555671752994
19,345,Purba Medinipur,2021,1.854472253485026e9,1.0096163816447908e9,0.5444224790893821
19,345,Purba Medinipur,2022,1.8562409559214463e9,7.785169390618181e8,0.41940510825296323
19,345,Purba Medinipur,2023,1.8316350214148362e9,7.442440026491921e8,0.406327676610106
20,346,Garhwa,2016,5.443233119475223e8,2.0304589483513916e8,0.3730244330500301
20,346,Garhwa,2017,5.648572376292013e8,1.882153004527242e8,0.33320861965528625
20,346,Garhwa,2018,5.909319353625189e8,2.214424044542925e8,0.374734197295403
20,346,Garhwa,2019,6.107177863086818e8,2.32477818180477e8,0.3806632513286147
20,346,Garhwa,2020,6.201002909619561e8,2.32246932563019e8,0.3745312426845283
20,346,Garhwa,2021,6.464591394924364e8,2.5073425618005782e8,0.38785785653354726
20,346,Garhwa,2022,6.292691221158587e8,1.892847624922317e8,0.3008009702681412
20,346,Garhwa,2023,6.445133330520144e8,2.1517601613236523e8,0.3338581299993057
20,347,Chatra,2016,4.02832070956813e8,1.5894895574923006e8,0.39457870216661756
20,347,Chatra,2017,4.284491277556373e8,1.5280796858683768e8,0.35665370446031236
20,347,Chatra,2018,4.463554033773744e8,1.7522735559114826e8,0.3925736179405025
20,347,Chatra,2019,4.639278872809781e8,1.8742560273660392e8,0.4039972760315862
20,347,Chatra,2020,4.676562570974917e8,1.9062234557793346e8,0.407612092610566
20,347,Chatra,2021,4.813893113778838e8,1.920264885470268e8,0.3989006070728661
20,347,Chatra,2022,4.4757605728751916e8,1.3397346175749466e8,0.29933116299702156
20,347,Chatra,2023,4.747483251235907e8,1.503814121638274e8,0.31676027951163127
20,348,Kodarma,2016,1.713145898420726e8,1.1113141029581186e8,0.6486978744674288
20,348,Kodarma,2017,1.790772149618796e8,1.0381079423830786e8,0.5796985074868748
20,348,Kodarma,2018,1.8928706756434208e8,1.1936837482561032e8,0.6306208678785458
20,348,Kodarma,2019,1.9553233013383114e8,1.2889957926476043e8,0.6592238694058202
20,348,Kodarma,2020,1.9721039207345283e8,1.3112828579625833e8,0.6649156995104922
20,348,Kodarma,2021,2.031042736880553e8,1.2765827888610828e8,0.6285356608604733
20,348,Kodarma,2022,1.9761367431710324e8,1.0593016375493589e8,0.5360467291598138
20,348,Kodarma,2023,2.0893761197076818e8,1.164451580873006e8,0.557320230613108
20,349,Giridih,2016,6.830624338800437e8,3.6230436150047106e8,0.5304117801391157
20,349,Giridih,2017,7.108801574967372e8,3.448285288534373e8,0.4850726598808182
20,349,Giridih,2018,7.549266810626725e8,4.098029243332185e8,0.5428380458832895
20,349,Giridih,2019,7.726831310040939e8,4.4452203212249357e8,0.575296669858499
20,349,Giridih,2020,7.793012786860831e8,4.4299656953908795e8,0.5684535386442439
20,349,Giridih,2021,8.10991931445772e8,4.7147822914536816e8,0.5813599505297842
20,349,Giridih,2022,7.82894040995477e8,3.95016402440348e8,0.5045592146008302
20,349,Giridih,2023,8.241822617521217e8,3.942121720209022e8,0.4783070326979012
20,350,Deoghar,2016,4.3006196029658014e8,2.2804018723886913e8,0.530249611199297
20,350,Deoghar,2017,4.424757292621514e8,2.1351502961108395e8,0.4825463081718178
20,350,Deoghar,2018,4.675138804271523e8,2.5419144087190124e8,0.5437088640868903
20,350,Deoghar,2019,4.706608610973575e8,2.77753873722721e8,0.5901359060856067
20,350,Deoghar,2020,4.779261830083679e8,2.7115925932836986e8,0.5673664029485118
20,350,Deoghar,2021,5.049176775201556e8,3.046613243885925e8,0.6033881124639983
20,350,Deoghar,2022,4.895590618374655e8,2.6132140234193465e8,0.5337893274023264
20,350,Deoghar,2023,5.1509606397799104e8,2.5451169772416043e8,0.4941053048602506
20,351,Godda,2016,2.8009216574828815e8,1.6143940332124308e8,0.5763795745230684
20,351,Godda,2017,2.907746675958715e8,1.6669602091167387e8,0.5732824743294133
20,351,Godda,2018,3.105865019959214e8,1.8258090992460987e8,0.5878584830676497
20,351,Godda,2019,3.187216162085784e8,1.9802791311010367e8,0.6213193678727766
20,351,Godda,2020,3.23840066531319e8,1.9591953810472628e8,0.6049885679781338
20,351,Godda,2021,3.472377490485447e8,2.0936527757055247e8,0.6029450373533054
20,351,Godda,2022,3.4746046534345895e8,1.5159403246231788e8,0.43629145638905903
20,351,Godda,2023,3.468034676315832e8,1.7110304556231725e8,0.49337178411400345
20,352,Sahibganj,2016,2.1578566046667048e8,1.364606568836476e8,0.632389828816845
20,352,Sahibganj,2017,2.214476161515893e8,1.4525760550952855e8,0.6559456725426848
20,352,Sahibganj,2018,2.3509504793080577e8,1.4775806543481502e8,0.6285035211728656
20,352,Sahibganj,2019,2.381135052426509e8,1.575515674721102e8,0.6616658190452339
20,352,Sahibganj,2020,2.402727992041552e8,1.6205122904362053e8,0.6744468353487183
20,352,Sahibganj,2021,2.520415656012829e8,1.7359029139204833e8,0.6887367604542636
20,352,Sahibganj,2022,2.569575944538105e8,1.2550688997942503e8,0.4884342501968182
20,352,Sahibganj,2023,2.5658035934294194e8,1.3557743506428593e8,0.5284014544662591
20,353,Pakur,2016,2.273163313326325e8,1.248331118979417e8,0.5491603316229537
20,353,Pakur,2017,2.3571163573565027e8,1.3405683724186002e8,0.568732370056624
20,353,Pakur,2018,2.4771382878829658e8,1.396226416394894e8,0.5636449217327102
20,353,Pakur,2019,2.5231872074318317e8,1.4441866488564125e8,0.5723660315820739
20,353,Pakur,2020,2.5369150846409315e8,1.433457276331901e8,0.5650395178815332
20,353,Pakur,2021,2.6813519332360595e8,1.5891575828273606e8,0.5926702732041013
20,353,Pakur,2022,2.694079757131204e8,1.1421029607744758e8,0.4239306419015027
20,353,Pakur,2023,2.6555990515634185e8,1.1269798981095049e8,0.4243787846836379
20,354,Dhanbad,2016,4.588019863244333e8,3.6409820014125204e8,0.7935846203677652
20,354,Dhanbad,2017,4.7321527538252157e8,3.295543441323145e8,0.6964152707579455
20,354,Dhanbad,2018,5.035227694861214e8,3.86762163868529e8,0.7681125607551881
20,354,Dhanbad,2019,5.0945842577918196e8,4.1880764092801416e8,0.8220644114138979
20,354,Dhanbad,2020,5.2055334231613046e8,4.110592647318604e8,0.789658294965332
20,354,Dhanbad,2021,5.377763345874847e8,4.3945993093130475e8,0.8171797505154329
20,354,Dhanbad,2022,5.2348250015780497e8,3.570139043301902e8,0.6819977825859843
20,354,Dhanbad,2023,5.370565631405715e8,3.5745437578463054e8,0.6655804999278426
20,355,Bokaro,2016,4.1905247474326366e8,3.42705011239867e8,0.8178093004935202
20,355,Bokaro,2017,4.358343019985294e8,2.959341841549291e8,0.6790061791784522
20,355,Bokaro,2018,4.6622473967549413e8,3.4401637794091105e8,0.7378767119487404
20,355,Bokaro,2019,4.7926205043809354e8,3.692235871030119e8,0.7704002158433044
20,355,Bokaro,2020,4.842151649615426e8,3.659194101854425e8,0.7556958903063364
20,355,Bokaro,2021,5.1351428675136346e8,3.913831632954408e8,0.7621660650795936
20,355,Bokaro,2022,4.9107160859247476e8,3.316646502285259e8,0.6753895856027062
20,355,Bokaro,2023,5.14121228402405e8,3.2264480879126143e8,0.6275656225942219
20,356,Lohardaga,2016,1.8032682823329502e8,8.67858972867116e7,0.4812700258579034
20,356,Lohardaga,2017,1.9394260223464304e8,8.460522990787677e7,0.4362385001182796
20,356,Lohardaga,2018,2.066032174808364e8,8.984355422221474e7,0.4348603827070033
20,356,Lohardaga,2019,2.077420804790097e8,9.585225110956669e7,0.4614002656012277
20,356,Lohardaga,2020,2.0961966155848652e8,9.452921365641043e7,0.4509558547781339
20,356,Lohardaga,2021,2.1981256853750002e8,9.759264647071956e7,0.4439811932504226
20,356,Lohardaga,2022,2.1606918452132735e8,7.266182500999282e7,0.33628962487624264
20,356,Lohardaga,2023,2.2168443475521982e8,7.838813217932937e7,0.3536023278579942
20,357,Purbi Singhbhum,2016,4.5571745286200976e8,3.9925053761783236e8,0.8760922696957243
20,357,Purbi Singhbhum,2017,4.664739259466413e8,3.740343732897643e8,0.8018333983635112
20,357,Purbi Singhbhum,2018,4.847744026183556e8,4.186566569090249e8,0.8636113100192242
20,357,Purbi Singhbhum,2019,4.951793666012714e8,4.2460895165801823e8,0.8574851463872122
20,357,Purbi Singhbhum,2020,5.0579616076256895e8,4.277749174248e8,0.8457456790100197
20,357,Purbi Singhbhum,2021,5.1608649277842367e8,4.552883457241949e8,0.8821938804735744
20,357,Purbi Singhbhum,2022,5.2135424912243795e8,4.0953523502900946e8,0.7855220048908276
20,357,Purbi Singhbhum,2023,5.148536784386565e8,4.121396106649675e8,0.8004985259400703
20,358,Palamu,2016,6.0781578914802e8,3.0112875667489946e8,0.49542766418916806
20,358,Palamu,2017,6.346305002053233e8,2.9102173016139644e8,0.4585687735891067
20,358,Palamu,2018,6.5787689492212e8,3.26068810254833e8,0.49563803315122246
20,358,Palamu,2019,6.801232570986059e8,3.463090211980467e8,0.5091856771306351
20,358,Palamu,2020,6.99515940925674e8,3.4641318865544295e8,0.49521843376011154
20,358,Palamu,2021,7.313059611781365e8,3.6296833309385926e8,0.49632896812315874
20,358,Palamu,2022,7.054595834008118e8,2.778432325910351e8,0.3938471304785955
20,358,Palamu,2023,7.304119015445428e8,3.48360469792057e8,0.47693701191807986
20,359,Latehar,2016,3.689026297859567e8,1.267792944461168e8,0.3436660088860744
20,359,Latehar,2017,3.91692865012546e8,1.2328207348526558e8,0.31474168793275525
20,359,Latehar,2018,4.0291888621232384e8,1.3518482449945417e8,0.3355137451368229
20,359,Latehar,2019,4.2076527971868867e8,1.4465514363384685e8,0.34379058968591475
20,359,Latehar,2020,4.22659864240242e8,1.422035446241127e8,0.3364491324004294
20,359,Latehar,2021,4.3726252045899194e8,1.4880222710907823e8,0.3403040968452576
20,359,Latehar,2022,4.1240775088041896e8,1.0474015472413144e8,0.2539723235087832
20,359,Latehar,2023,4.258238837409582e8,1.1095099278608465e8,0.26055605855490144
20,360,Hazaribagh,2016,4.867449790541781e8,2.9555743937361073e8,0.6072120968724223
20,360,Hazaribagh,2017,5.097744713378716e8,2.6085851929747874e8,0.511713579169376
20,360,Hazaribagh,2018,5.334536665729434e8,3.048537636811528e8,0.57147186866222
20,360,Hazaribagh,2019,5.559927103416781e8,3.32135838589624e8,0.5973744482828097
20,360,Hazaribagh,2020,5.589388445557177e8,3.327017613648502e8,0.5952382172137347
20,360,Hazaribagh,2021,5.808504330569087e8,3.378887137803268e8,0.5817138019542841
20,360,Hazaribagh,2022,5.609184631909579e8,2.702824236686279e8,0.4818568854571891
20,360,Hazaribagh,2023,5.930786880143576e8,2.8695154901705146e8,0.4838338568154801
20,361,Ramgarh,2016,2.2870956939167818e8,1.519331149994784e8,0.6643058941678311
20,361,Ramgarh,2017,2.3853512383139557e8,1.3020497949130286e8,0.5458524405124338
20,361,Ramgarh,2018,2.5498202998974425e8,1.4489421114404953e8,0.5682526378422722
20,361,Ramgarh,2019,2.6477746565580574e8,1.596955303216088e8,0.603131123436324
20,361,Ramgarh,2020,2.691394435544232e8,1.622697197378991e8,0.6029206183785775
20,361,Ramgarh,2021,2.786036284545037e8,1.6695133659527645e8,0.5992432242229027
20,361,Ramgarh,2022,2.692072601117686e8,1.408141267459404e8,0.5230695735600802
20,361,Ramgarh,2023,2.810739868938993e8,1.4350552343436563e8,0.510561382859441
20,362,Dumka,2016,4.308583908408509e8,2.229583353749716e8,0.5174747437083737
20,362,Dumka,2017,4.418453283018574e8,2.2190303386017132e8,0.5022188074569227
20,362,Dumka,2018,4.6546162549147135e8,2.3878077788445404e8,0.512997774268352
20,362,Dumka,2019,4.778064070066291e8,2.5505224419878763e8,0.5337982924855359
20,362,Dumka,2020,4.8517585239441645e8,2.444403808700121e8,0.5038181097918656
20,362,Dumka,2021,5.144825548128178e8,2.7394019187528974e8,0.532457688434074
